pokemon_id,name,species,weight,height,type1,type2,sprite,artwork,shiny_artwork,hp,attack,defense,special_attack,special_defense,speed,gen,romanji,jap_name,flavor_text,female,male,gender_label,special_group
54,psyduck,Duck Pokémon,196,8,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/54.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/54.png,50,52,48,65,50,55,generation-i,Koduck,コダック,"While lulling its enemies with its vacant look, this wily POKéMON will use psychokinetic powers.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
55,golduck,Duck Pokémon,766,17,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/55.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/55.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/55.png,80,82,78,95,80,85,generation-i,Golduck,ゴルダック,"Often seen swim­ ming elegantly by lake shores. It is often mistaken for the Japanese monster, Kappa.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
56,mankey,Pig Monkey Pokémon,280,5,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/56.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/56.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/56.png,40,80,35,35,45,70,generation-i,Mankey,マンキー,Extremely quick to anger. It could be docile one moment then thrashing away the next instant.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
57,primeape,Pig Monkey Pokémon,320,10,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/57.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/57.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/57.png,65,105,60,60,70,95,generation-i,Okorizaru,オコリザル,Always furious and tenacious to boot. It will not abandon chasing its quarry until it is caught.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
58,growlithe,Puppy Pokémon,190,7,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/58.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/58.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/58.png,55,70,45,70,50,60,generation-i,Gardie,ガーディ,Very protective of its territory. It will bark and bite to repel intruders from its space.,25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
59,arcanine,Legendary Pokémon,1550,19,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/59.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/59.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/59.png,90,110,80,100,80,95,generation-i,Windie,ウインディ,A POKéMON that has been admired since the past for its beauty. It runs agilely as if on wings.,25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
60,poliwag,Tadpole Pokémon,124,6,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/60.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/60.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/60.png,40,50,40,40,40,90,generation-i,Nyoromo,ニョロモ,Its newly grown legs prevent it from running. It appears to prefer swimming than trying to stand.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
61,poliwhirl,Tadpole Pokémon,200,10,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/61.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/61.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/61.png,65,65,65,50,50,90,generation-i,Nyorozo,ニョロゾ,"Capable of living in or out of water. When out of water, it sweats to keep its body slimy.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
62,poliwrath,Tadpole Pokémon,540,13,water,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/62.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/62.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/62.png,90,95,95,70,90,70,generation-i,Nyorobon,ニョロボン,An adept swimmer at both the front crawl and breast stroke. Easily overtakes the best human swimmers.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
63,abra,Psi Pokémon,195,9,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/63.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/63.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/63.png,25,20,15,105,55,90,generation-i,Casey,ケーシィ,"Using its ability to read minds, it will identify impending danger and TELEPORT to safety.",25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
64,kadabra,Psi Pokémon,565,13,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/64.png,40,35,30,120,70,105,generation-i,Yungerer,ユンゲラー,It emits special alpha waves from its body that induce headaches just by being close by.,25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
65,alakazam,Psi Pokémon,480,15,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/65.png,55,50,45,135,95,120,generation-i,Foodin,フーディン,"Its brain can out­ perform a super­ computer. Its intelligence quotient is said to be 5,000.",25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
66,machop,Superpower Pokémon,195,8,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/66.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/66.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/66.png,70,80,50,35,35,35,generation-i,Wanriky,ワンリキー,Loves to build its muscles. It trains in all styles of martial arts to become even stronger.,25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
67,machoke,Superpower Pokémon,705,15,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/67.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/67.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/67.png,80,100,70,50,60,45,generation-i,Goriky,ゴーリキー,"Its muscular body is so powerful, it must wear a power save belt to be able to regulate its motions.",25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
68,machamp,Superpower Pokémon,1300,16,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/68.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/68.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/68.png,90,130,80,65,85,55,generation-i,Kairiky,カイリキー,"Using its heavy muscles, it throws powerful punches that can send the victim clear over the horizon.",25.0,75.0,Female 25.0% / Male 75.0%,Ordinary
69,bellsprout,Flower Pokémon,40,7,grass,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/69.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/69.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/69.png,50,75,35,70,30,40,generation-i,Madatsubomi,マダツボミ,A carnivorous POKéMON that traps and eats bugs. It uses its root feet to soak up needed moisture.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
70,weepinbell,Flycatcher Pokémon,64,10,grass,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/70.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/70.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/70.png,65,90,50,85,45,55,generation-i,Utsudon,ウツドン,It spits out POISONPOWDER to immobilize the enemy and then finishes it with a spray of ACID.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
71,victreebel,Flycatcher Pokémon,155,17,grass,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/71.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/71.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/71.png,80,105,65,100,70,70,generation-i,Utsubot,ウツボット,"Said to live in huge colonies deep in jungles, although no one has ever returned from there.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
72,tentacool,Jellyfish Pokémon,455,9,water,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/72.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/72.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/72.png,40,40,35,50,100,70,generation-i,Menokurage,メノクラゲ,Drifts in shallow seas. Anglers who hook them by accident are often punished by its stinging acid.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
73,tentacruel,Jellyfish Pokémon,550,16,water,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/73.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/73.png,80,70,65,80,120,100,generation-i,Dokukurage,ドククラゲ,"The tentacles are normally kept short. On hunts, they are extended to ensnare and immobilize prey.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
74,geodude,Rock Pokémon,200,4,rock,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/74.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/74.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/74.png,40,80,100,30,30,20,generation-i,Isitsubute,イシツブテ,"Found in fields and mountains. Mistaking them for boulders, people often step or trip on them.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
75,graveler,Rock Pokémon,1050,10,rock,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/75.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/75.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/75.png,55,95,115,45,45,35,generation-i,Golone,ゴローン,Rolls down slopes to move. It rolls over any obstacle without slowing or changing its direction.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
76,golem,Megaton Pokémon,3000,14,rock,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/76.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/76.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/76.png,80,120,130,55,65,45,generation-i,Golonya,ゴローニャ,Its boulder-like body is extremely hard. It can easily withstand dynamite blasts without damage.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
77,ponyta,Fire Horse Pokémon,300,10,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/77.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/77.png,50,85,55,65,65,90,generation-i,Ponyta,ポニータ,Its hooves are 10 times harder than diamonds. It can trample anything completely flat in little time.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
78,rapidash,Fire Horse Pokémon,950,17,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/78.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/78.png,65,100,70,80,80,105,generation-i,Gallop,ギャロップ,"Very competitive, this POKéMON will chase anything that moves fast in the hopes of racing it.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
79,slowpoke,Dopey Pokémon,360,12,water,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/79.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/79.png,90,65,65,40,40,15,generation-i,Yadon,ヤドン,Incredibly slow and dopey. It takes 5 seconds for it to feel pain when under attack.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
80,slowbro,Hermit Crab Pokémon,785,16,water,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/80.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/80.png,95,75,110,100,80,30,generation-i,Yadoran,ヤドラン,The SHELLDER that is latched onto SLOWPOKE's tail is said to feed on the host's left over scraps.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
81,magnemite,Magnet Pokémon,60,3,electric,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/81.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/81.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/81.png,25,35,70,95,55,45,generation-i,Coil,コイル,Uses anti-gravity to stay suspended. Appears without warning and uses THUNDER WAVE and similar moves.,0.0,0.0,Genderless,Ordinary
82,magneton,Magnet Pokémon,600,10,electric,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/82.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/82.png,50,60,95,120,70,70,generation-i,Rarecoil,レアコイル,Formed by several MAGNEMITEs linked together. They frequently appear when sunspots flare up.,0.0,0.0,Genderless,Ordinary
83,farfetchd,Wild Duck Pokémon,150,8,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/83.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/83.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/83.png,52,90,55,58,62,60,generation-i,Kamonegi,カモネギ,The sprig of green onions it holds is its weapon. It is used much like a metal sword.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
84,doduo,Twin Bird Pokémon,392,14,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/84.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/84.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/84.png,35,85,45,35,35,75,generation-i,Dodo,ドードー,A bird that makes up for its poor flying with its fast foot speed. Leaves giant footprints.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
85,dodrio,Triple Bird Pokémon,852,18,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/85.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/85.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/85.png,60,110,70,60,60,110,generation-i,Dodorio,ドードリオ,"Uses its three brains to execute complex plans. While two heads sleep, one head stays awake.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
